,Year,Month,Day,Hour,DHI 散射,DNI 直射,GHI
,2020,10,24,6,0,0,0
,2020,10,24,7,23,316,46
,2020,10,24,8,56,659,220
,2020,10,24,9,74,796,395
,2020,10,24,10,87,860,535
,2020,10,24,11,93,893,624
,2020,10,24,12,99,892,651
,2020,10,24,13,101,867,614
,2020,10,24,14,96,823,520
,2020,10,24,15,88,722,372
,2020,10,24,16,67,532,194
,2020,10,24,17,20,152,29
,2020,10,24,18,0,0,0
,2020,10,24,19,0,0,0
,2020,10,24,20,0,0,0
,2020,10,24,21,0,0,0
,2020,10,24,22,0,0,0
,2020,10,24,23,0,0,0
,2020,10,25,0,0,0,0
,2020,10,25,1,0,0,0
,2020,10,25,2,0,0,0
,2020,10,25,3,0,0,0
,2020,10,25,4,0,0,0
,2020,10,25,5,0,0,0
,2020,10,25,6,0,0,0
,2020,10,25,7,15,39,17
,2020,10,25,8,74,0,74
,2020,10,25,9,165,81,198
,2020,10,25,10,190,435,415
,2020,10,25,11,207,504,504
,2020,10,25,12,208,525,530
,2020,10,25,13,200,514,501
,2020,10,25,14,195,405,401
,2020,10,25,15,152,314,274
,2020,10,25,16,84,175,125
,2020,10,25,17,9,20,10
,2020,10,25,18,0,0,0
,2020,10,25,19,0,0,0
,2020,10,25,20,0,0,0
,2020,10,25,21,0,0,0
,2020,10,25,22,0,0,0
,2020,10,25,23,0,0,0
,2020,10,26,0,0,0,0
,2020,10,26,1,0,0,0
,2020,10,26,2,0,0,0
,2020,10,26,3,0,0,0
,2020,10,26,4,0,0,0
,2020,10,26,5,0,0,0
,2020,10,26,6,0,0,0
,2020,10,26,7,10,17,11
,2020,10,26,8,90,145,125
,2020,10,26,9,166,269,272
,2020,10,26,10,215,361,400
,2020,10,26,11,239,435,494
,2020,10,26,12,243,473,531
,2020,10,26,13,225,495,513
,2020,10,26,14,209,434,428
,2020,10,26,15,160,376,305
,2020,10,26,16,101,233,154
,2020,10,26,17,16,14,17
,2020,10,26,18,0,0,0
,2020,10,26,19,0,0,0
,2020,10,26,20,0,0,0
,2020,10,26,21,0,0,0
,2020,10,26,22,0,0,0
,2020,10,26,23,0,0,0
,2020,10,27,0,0,0,0
,2020,10,27,1,0,0,0
,2020,10,27,2,0,0,0
,2020,10,27,3,0,0,0
,2020,10,27,4,0,0,0
,2020,10,27,5,0,0,0
,2020,10,27,6,0,0,0
,2020,10,27,7,22,261,38
,2020,10,27,8,59,637,210
,2020,10,27,9,77,790,386
,2020,10,27,10,88,868,529
,2020,10,27,11,168,587,508
,2020,10,27,12,180,580,530
,2020,10,27,13,188,524,490
,2020,10,27,14,127,621,438
,2020,10,27,15,142,313,261
,2020,10,27,16,66,398,156
,2020,10,27,17,15,0,15
,2020,10,27,18,0,0,0
,2020,10,27,19,0,0,0
,2020,10,27,20,0,0,0
,2020,10,27,21,0,0,0
,2020,10,27,22,0,0,0
,2020,10,27,23,0,0,0
,2020,10,28,0,0,0,0
,2020,10,28,1,0,0,0
,2020,10,28,2,0,0,0
,2020,10,28,3,0,0,0
,2020,10,28,4,0,0,0
,2020,10,28,5,0,0,0
,2020,10,28,6,0,0,0
,2020,10,28,7,21,4,21
,2020,10,28,8,84,235,139
,2020,10,28,9,81,762,375
,2020,10,28,10,91,845,517
,2020,10,28,11,96,885,607
,2020,10,28,12,98,895,636
,2020,10,28,13,97,881,601
,2020,10,28,14,89,844,508
,2020,10,28,15,77,754,360
,2020,10,28,16,83,114,109
,2020,10,28,17,12,0,12
,2020,10,28,18,0,0,0
,2020,10,28,19,0,0,0
,2020,10,28,20,0,0,0
,2020,10,28,21,0,0,0
,2020,10,28,22,0,0,0
,2020,10,28,23,0,0,0
,2020,10,29,0,0,0,0
,2020,10,29,1,0,0,0
,2020,10,29,2,0,0,0
,2020,10,29,3,0,0,0
,2020,10,29,4,0,0,0
,2020,10,29,5,0,0,0
,2020,10,29,6,0,0,0
,2020,10,29,7,13,28,14
,2020,10,29,8,87,138,119
,2020,10,29,9,152,372,294
,2020,10,29,10,188,464,420
,2020,10,29,11,168,631,529
,2020,10,29,12,164,665,560
,2020,10,29,13,149,677,533
,2020,10,29,14,132,642,448
,2020,10,29,15,106,568,317
,2020,10,29,16,69,404,156
,2020,10,29,17,12,74,15
,2020,10,29,18,0,0,0
,2020,10,29,19,0,0,0
,2020,10,29,20,0,0,0
,2020,10,29,21,0,0,0
,2020,10,29,22,0,0,0
,2020,10,29,23,0,0,0
,2020,10,30,0,0,0,0
,2020,10,30,1,0,0,0
,2020,10,30,2,0,0,0
,2020,10,30,3,0,0,0
,2020,10,30,4,0,0,0
,2020,10,30,5,0,0,0
,2020,10,30,6,0,0,0
,2020,10,30,7,16,98,21
,2020,10,30,8,72,417,167
,2020,10,30,9,107,585,329
,2020,10,30,10,128,673,462
,2020,10,30,11,154,673,536
,2020,10,30,12,164,663,555
,2020,10,30,13,210,434,454
,2020,10,30,14,207,239,324
,2020,10,30,15,149,73,176
,2020,10,30,16,80,99,101
,2020,10,30,17,8,29,9
,2020,10,30,18,0,0,0
,2020,10,30,19,0,0,0
,2020,10,30,20,0,0,0
,2020,10,30,21,0,0,0
,2020,10,30,22,0,0,0
,2020,10,30,23,0,0,0
,2020,10,31,0,0,0,0
,2020,10,31,1,0,0,0
,2020,10,31,2,0,0,0
,2020,10,31,3,0,0,0
,2020,10,31,4,0,0,0
,2020,10,31,5,0,0,0
,2020,10,31,6,0,0,0
,2020,10,31,7,6,4,6
,2020,10,31,8,96,148,129
,2020,10,31,9,145,415,300
,2020,10,31,10,143,642,458
,2020,10,31,11,146,730,557
,2020,10,31,12,128,803,599
,2020,10,31,13,111,830,575
,2020,10,31,14,158,594,444
,2020,10,31,15,126,506,310
,2020,10,31,16,78,337,148
,2020,10,31,17,11,34,12
,2020,10,31,18,0,0,0
,2020,10,31,19,0,0,0
,2020,10,31,20,0,0,0
,2020,10,31,21,0,0,0
,2020,10,31,22,0,0,0
,2020,10,31,23,0,0,0
自动求和,,,,,420999,837080,
/184,,,,,2288.038043,4549.347826,
