Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4266289,-,b'Beijing',b'China',39.92,116.47,8,45,8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Temperature,Dew Point,DHI,DNI,GHI,Surface Albedo,Pressure,Wind Direction,Wind Speed,Clearsky DHI,Clearsky DNI,Clearsky GHI
2020,4,13,23,0,12.4,0.5,0,0,0,0.12,1003,230,1.5,0,0,0
2020,4,14,0,0,12,0.1,0,0,0,0.12,1002,233,1.4000000000000001,0,0,0
2020,4,14,1,0,11.9,-0.30000000000000004,0,0,0,0.12,1002,244,1.1,0,0,0
2020,4,14,2,0,11.8,-0.6000000000000001,0,0,0,0.12,1002,269,0.9,0,0,0
2020,4,14,3,0,11.4,-0.8,0,0,0,0.12,1001,315,0.7000000000000001,0,0,0
2020,4,14,4,0,10.5,-0.5,0,0,0,0.12,1001,352,0.9,0,0,0
2020,4,14,5,0,9.3,0,0,0,0,0.12,1001,9,1,0,0,0
2020,4,14,6,0,9.9,1.9000000000000001,16,58,20,0.12,1002,20,0.9,16,58,20
2020,4,14,7,0,12.600000000000001,1.3,87,287,160,0.12,1002,24,1.8,90,329,174
2020,4,14,8,0,15.200000000000001,1.3,147,431,338,0.12,1002,44,1.4000000000000001,143,508,368
2020,4,14,9,0,18.6,1.2000000000000002,178,614,550,0.12,1002,141,1.1,178,614,550
2020,4,14,10,0,22.400000000000002,0,199,684,703,0.12,1001,175,2.6,199,684,703
2020,4,14,11,0,24.6,-1.1,302,533,740,0.12,1000,174,3.5,249,646,782
2020,4,14,12,0,25.700000000000003,-1.3,260,660,829,0.12,999,174,3.7,260,660,829
2020,4,14,13,0,26.3,-1.3,261,653,815,0.12,998,173,3.7,261,653,815
2020,4,14,14,0,26.200000000000003,-1.2000000000000002,282,561,722,0.12,997,173,3.6,282,561,722
2020,4,14,15,0,25.700000000000003,-0.9,261,495,595,0.12,997,174,3.4000000000000004,261,495,595
2020,4,14,16,0,24.5,1.8,219,394,426,0.12,997,175,2.4000000000000004,219,394,426
2020,4,14,17,0,21.700000000000003,7,150,256,239,0.12,997,175,1.3,150,256,239
2020,4,14,18,0,18.7,6.1000000000000005,44,0,44,0.12,997,179,1.4000000000000001,53,87,67
2020,4,14,19,0,16.7,4.9,0,0,0,0.12,997,184,1.5,0,0,0
2020,4,14,20,0,15.5,4.5,0,0,0,0.12,998,188,1.6,0,0,0
2020,4,14,21,0,14.5,4.4,0,0,0,0.12,998,197,1.5,0,0,0
2020,4,14,22,0,13.9,4.4,0,0,0,0.12,998,225,1.4000000000000001,0,0,0
2020,4,14,23,0,13.9,4.7,0,0,0,0.12,998,265,1.2000000000000002,0,0,0
2020,4,15,0,0,14.200000000000001,4.5,0,0,0,0.12,998,288,1,0,0,0
2020,4,15,1,0,14.3,4.3,0,0,0,0.12,997,260,0.6000000000000001,0,0,0
2020,4,15,2,0,13.9,4.3,0,0,0,0.12,997,199,0.7000000000000001,0,0,0
2020,4,15,3,0,13.200000000000001,4.1000000000000005,0,0,0,0.12,997,166,0.8,0,0,0
2020,4,15,4,0,12,3.9000000000000004,0,0,0,0.12,997,143,0.9,0,0,0
2020,4,15,5,0,11,3.8000000000000003,0,0,0,0.12,997,136,1,0,0,0
2020,4,15,6,0,11.5,4.4,14,30,16,0.12,997,121,1,14,30,16
2020,4,15,7,0,13.5,4.5,100,226,159,0.12,998,101,0.8,100,226,159
2020,4,15,8,0,16.8,4.4,174,378,343,0.12,998,174,0.9,174,378,343
2020,4,15,9,0,19.5,4.6000000000000005,231,470,518,0.12,998,169,1.5,231,470,518
2020,4,15,10,0,21.3,4.9,262,507,637,0.12,998,164,2.4000000000000004,271,533,666
2020,4,15,11,0,22.3,5.300000000000001,347,476,741,0.12,998,160,3.3000000000000003,347,476,741
2020,4,15,12,0,22.900000000000002,5.5,427,236,631,0.12,997,164,3.8000000000000003,378,466,781
2020,4,15,13,0,23.400000000000002,5.7,409,419,766,0.12,997,168,3.5,409,419,766
2020,4,15,14,0,23.1,5.9,379,233,562,0.12,996,164,2.9000000000000004,414,329,673
2020,4,15,15,0,22.400000000000002,7.300000000000001,304,78,357,0.12,995,160,2.1,368,278,557
2020,4,15,16,0,21,10,207,36,226,0.12,995,153,0.7000000000000001,285,204,393
2020,4,15,17,0,19.3,10.5,68,0,68,0.12,995,10,0.5,175,113,215
2020,4,15,18,0,17.5,10.4,34,0,34,0.12,995,28,0.9,45,28,50
2020,4,15,19,0,16.3,10.100000000000001,0,0,0,0.12,996,77,1.2000000000000002,0,0,0
2020,4,15,20,0,15.600000000000001,9.1,0,0,0,0.12,996,116,1.7000000000000002,0,0,0
2020,4,15,21,0,14.600000000000001,8.5,0,0,0,0.12,996,131,1.6,0,0,0
2020,4,15,22,0,13.5,8.9,0,0,0,0.12,996,133,0.9,0,0,0
2020,4,15,23,0,12.3,9.1,0,0,0,0.12,996,17,0.9,0,0,0
2020,4,16,0,0,11.4,8.4,0,0,0,0.12,996,3,3,0,0,0
2020,4,16,1,0,10.100000000000001,7.5,0,0,0,0.12,996,353,4.5,0,0,0
2020,4,16,2,0,8.200000000000001,6,0,0,0,0.12,996,346,5.300000000000001,0,0,0
2020,4,16,3,0,6.9,4.9,0,0,0,0.12,996,348,5.5,0,0,0
2020,4,16,4,0,6.5,4.3,0,0,0,0.12,995,352,4.6000000000000005,0,0,0
2020,4,16,5,0,6.2,4.1000000000000005,0,0,0,0.12,995,350,3.1,0,0,0
2020,4,16,6,0,7.1000000000000005,4.2,15,0,15,0.12,995,333,2.8000000000000003,17,22,19
2020,4,16,7,0,9.5,4.1000000000000005,117,240,180,0.12,995,333,3.3000000000000003,117,240,180
2020,4,16,8,0,13,2.8000000000000003,167,482,385,0.13,996,339,3.7,167,482,385
2020,4,16,9,0,15.9,1.4000000000000001,187,640,580,0.13,995,331,3.7,187,640,580
2020,4,16,10,0,18.1,0.30000000000000004,201,720,737,0.13,995,317,3.8000000000000003,201,720,737
2020,4,16,11,0,19.400000000000002,-0.4,262,676,823,0.13,995,304,4.4,262,676,823
2020,4,16,12,0,19.900000000000002,-0.6000000000000001,285,665,862,0.13,994,296,5.2,285,665,862
2020,4,16,13,0,19.700000000000003,-1.2000000000000002,295,643,844,0.13,994,293,5.9,295,643,844
2020,4,16,14,0,19.1,-1.8,276,625,770,0.13,994,295,6.1000000000000005,276,625,770
2020,4,16,15,0,18.5,-2.5,247,573,637,0.13,994,301,5.9,247,573,637
2020,4,16,16,0,17.900000000000002,-2.4000000000000004,214,469,464,0.13,994,310,5.5,214,469,464
2020,4,16,17,0,16.6,0,161,302,268,0.13,994,318,4.3,161,302,268
2020,4,16,18,0,14.100000000000001,2.5,65,100,81,0.13,995,321,3.5,65,100,81
2020,4,16,19,0,12.700000000000001,2.2,0,0,0,0.13,996,322,3.3000000000000003,0,0,0
2020,4,16,20,0,12,1.6,0,0,0,0.13,997,320,3.2,0,0,0
2020,4,16,21,0,11.200000000000001,1.3,0,0,0,0.13,998,319,3.5,0,0,0
2020,4,16,22,0,10.3,1.8,0,0,0,0.13,998,316,3.7,0,0,0
2020,4,16,23,0,9.8,2.5,0,0,0,0.13,998,316,3.8000000000000003,0,0,0
2020,4,17,0,0,9.4,3,0,0,0,0.13,998,322,3.9000000000000004,0,0,0
2020,4,17,1,0,8.700000000000001,3.4000000000000004,0,0,0,0.13,998,329,3.9000000000000004,0,0,0
2020,4,17,2,0,8.1,3.7,0,0,0,0.13,999,337,4.1000000000000005,0,0,0
2020,4,17,3,0,7.5,3.7,0,0,0,0.13,1000,341,3.9000000000000004,0,0,0
2020,4,17,4,0,6.9,3.5,0,0,0,0.13,1000,338,3.6,0,0,0
2020,4,17,5,0,6.7,3.1,0,0,0,0.13,1001,334,3.9000000000000004,0,0,0
2020,4,17,6,0,8.200000000000001,2.8000000000000003,20,31,22,0.13,1001,332,4.800000000000001,20,31,22
2020,4,17,7,0,10.700000000000001,2.8000000000000003,128,185,178,0.13,1002,332,5.5,128,185,178
2020,4,17,8,0,14,2.3000000000000003,212,339,367,0.13,1002,339,6.300000000000001,212,339,367
2020,4,17,9,0,17.2,2.5,263,465,551,0.13,1003,349,6.6000000000000005,263,465,551
2020,4,17,10,0,19.5,2.8000000000000003,283,557,699,0.13,1003,0,6.7,283,557,699
2020,4,17,11,0,21,2.6,297,607,803,0.13,1003,7,6.5,297,607,803
2020,4,17,12,0,22,2.2,307,619,846,0.13,1002,9,5.9,307,619,846
2020,4,17,13,0,22.5,1.9000000000000001,306,609,829,0.13,1002,10,5.300000000000001,306,609,829
2020,4,17,14,0,22.700000000000003,1.5,263,15,275,0.13,1002,13,4.6000000000000005,308,564,755
2020,4,17,15,0,22.3,1.2000000000000002,149,0,149,0.13,1002,15,3.9000000000000004,283,503,626
2020,4,17,16,0,21.5,1.1,235,146,313,0.13,1003,15,3.2,240,405,456
2020,4,17,17,0,19.8,4,25,0,25,0.13,1003,14,1.9000000000000001,170,268,266
2020,4,17,18,0,16.1,6.5,36,0,36,0.13,1004,24,1.1,68,101,84
2020,4,17,19,0,14.100000000000001,5.1000000000000005,0,0,0,0.13,1005,26,1.2000000000000002,0,0,0
2020,4,17,20,0,13.100000000000001,4.800000000000001,0,0,0,0.13,1006,17,1.2000000000000002,0,0,0
2020,4,17,21,0,12.200000000000001,4.5,0,0,0,0.13,1007,359,1.1,0,0,0
2020,4,17,22,0,11.5,4,0,0,0,0.13,1008,342,1.1,0,0,0
2020,4,17,23,0,10.9,3.5,0,0,0,0.13,1009,330,1.1,0,0,0
2020,4,18,0,0,10.200000000000001,3,0,0,0,0.13,1009,320,1.1,0,0,0
2020,4,18,1,0,9.1,2.6,0,0,0,0.13,1009,320,1.3,0,0,0
2020,4,18,2,0,8.1,2.1,0,0,0,0.13,1009,326,1.4000000000000001,0,0,0
2020,4,18,3,0,7.300000000000001,1.7000000000000002,0,0,0,0.13,1009,326,1.5,0,0,0
2020,4,18,4,0,6.6000000000000005,1.3,0,0,0,0.13,1009,325,1.6,0,0,0
2020,4,18,5,0,6.1000000000000005,1,0,0,0,0.13,1009,325,1.8,0,0,0
2020,4,18,6,0,8.5,1.3,26,66,31,0.13,1009,327,2.5,26,66,31
2020,4,18,7,0,11.5,1,107,340,200,0.13,1010,325,3.2,107,340,200
2020,4,18,8,0,15.8,0.9,146,468,361,0.13,1009,350,1.9000000000000001,159,531,403
2020,4,18,9,0,19,0.5,201,519,524,0.13,1009,52,1.6,187,648,590
2020,4,18,10,0,20.5,0.30000000000000004,250,552,665,0.13,1008,88,2,202,725,746
2020,4,18,11,0,21.1,0.2,235,723,840,0.13,1007,120,2.1,235,723,840
2020,4,18,12,0,21,0,347,475,762,0.13,1006,148,2.4000000000000004,250,717,877
2020,4,18,13,0,20.5,0,325,526,777,0.13,1006,169,2.8000000000000003,252,702,855
2020,4,18,14,0,20.1,0.4,293,500,690,0.13,1005,179,3,245,668,776
2020,4,18,15,0,19.700000000000003,1,320,183,446,0.13,1005,188,3,231,597,640
2020,4,18,16,0,19.1,3.1,155,0,155,0.13,1005,191,2.1,201,497,468
2020,4,18,17,0,17.3,7.2,119,0,119,0.13,1005,184,1,145,359,274
2020,4,18,18,0,15.4,6.7,23,0,23,0.13,1005,174,1,65,159,91
2020,4,18,19,0,14.5,6.1000000000000005,0,0,0,0.13,1004,167,1.1,0,0,0
2020,4,18,20,0,13.8,6,0,0,0,0.13,1004,168,1.1,0,0,0
2020,4,18,21,0,13.100000000000001,6,0,0,0,0.13,1004,177,1.1,0,0,0
2020,4,18,22,0,12.5,6.1000000000000005,0,0,0,0.13,1004,189,1.1,0,0,0
2020,4,18,23,0,11.9,6.300000000000001,0,0,0,0.13,1004,198,1.1,0,0,0
2020,4,19,0,0,11.5,6.4,0,0,0,0.13,1003,204,1,0,0,0
2020,4,19,1,0,10.9,6.6000000000000005,0,0,0,0.13,1003,204,1,0,0,0
2020,4,19,2,0,10.4,6.800000000000001,0,0,0,0.13,1002,201,1,0,0,0
2020,4,19,3,0,9.9,7,0,0,0,0.13,1002,204,1.1,0,0,0
2020,4,19,4,0,9.5,7.1000000000000005,0,0,0,0.13,1001,218,1,0,0,0
2020,4,19,5,0,9.3,7.1000000000000005,0,0,0,0.13,1001,230,1,0,0,0
2020,4,19,6,0,10.4,7.5,15,12,16,0.13,1001,235,1.1,15,12,16
2020,4,19,7,0,12.700000000000001,7.1000000000000005,124,97,151,0.13,1001,239,2,124,97,151
2020,4,19,8,0,15.4,6.9,238,202,331,0.13,1001,226,2.7,238,202,331
2020,4,19,9,0,17.400000000000002,6.6000000000000005,319,307,511,0.13,1000,217,3.2,319,307,511
2020,4,19,10,0,18.7,6.2,374,389,667,0.13,999,212,3.5,374,389,667
2020,4,19,11,0,19.6,5.7,347,36,377,0.13,998,210,3.6,400,436,767
2020,4,19,12,0,20.6,5.2,402,479,822,0.13,997,201,3.7,402,479,822
2020,4,19,13,0,21.5,5,388,489,809,0.13,996,192,4,388,489,809
2020,4,19,14,0,22,5,356,478,738,0.13,994,186,4.4,356,478,738
2020,4,19,15,0,21.900000000000002,5.1000000000000005,322,421,612,0.13,993,185,4.6000000000000005,322,421,612
2020,4,19,16,0,21.200000000000003,5.5,262,343,448,0.13,993,192,4.4,262,343,448
2020,4,19,17,0,19.8,7.1000000000000005,23,0,23,0.13,993,210,3,188,201,261
2020,4,19,18,0,17.3,9.1,6,0,6,0.13,994,277,1.9000000000000001,69,61,80
2020,4,19,19,0,15.700000000000001,8.200000000000001,0,0,0,0.13,995,302,3,0,0,0
2020,4,19,20,0,14.4,6,0,0,0,0.13,996,309,4.3,0,0,0
2020,4,19,21,0,13.3,2.8000000000000003,0,0,0,0.13,997,313,7.6000000000000005,0,0,0
2020,4,19,22,0,11.5,0.7000000000000001,0,0,0,0.13,998,320,8.200000000000001,0,0,0
2020,4,19,23,0,10.4,-0.30000000000000004,0,0,0,0.13,999,327,7.9,0,0,0
2020,4,20,0,0,9.700000000000001,-0.9,0,0,0,0.13,999,329,7.2,0,0,0
2020,4,20,1,0,9,-1.3,0,0,0,0.13,1000,330,6.7,0,0,0
2020,4,20,2,0,8.4,-1.9000000000000001,0,0,0,0.13,1001,330,6.300000000000001,0,0,0
2020,4,20,3,0,7.6000000000000005,-2.4000000000000004,0,0,0,0.13,1001,331,5.7,0,0,0
2020,4,20,4,0,6.6000000000000005,-2.7,0,0,0,0.13,1002,332,4.7,0,0,0
2020,4,20,5,0,5.5,-2.6,0,0,0,0.13,1003,330,3.4000000000000004,0,0,0
2020,4,20,6,0,7.1000000000000005,-2.6,31,249,53,0.13,1003,326,3.6,31,249,53
2020,4,20,7,0,9.700000000000001,-3.9000000000000004,76,587,242,0.13,1004,325,4.9,76,587,242
2020,4,20,8,0,11.9,-4.800000000000001,103,746,452,0.13,1004,327,6.4,103,746,452
2020,4,20,9,0,13.5,-5.800000000000001,123,830,646,0.13,1004,327,7.4,123,830,646
2020,4,20,10,0,14.700000000000001,-7.1000000000000005,134,884,804,0.13,1004,326,7.9,134,884,804
2020,4,20,11,0,15.600000000000001,-8.4,132,928,914,0.13,1004,325,8.1,132,928,914
2020,4,20,12,0,16.1,-10,129,955,969,0.13,1004,326,8.4,129,955,969
2020,4,20,13,0,16.2,-11.3,126,955,952,0.13,1004,327,8.5,126,955,952
2020,4,20,14,0,15.9,-12.3,123,933,870,0.13,1004,328,8.5,123,933,870
2020,4,20,15,0,15.200000000000001,-13.100000000000001,117,893,733,0.13,1005,329,8.4,117,893,733
2020,4,20,16,0,14,-13.700000000000001,106,829,556,0.13,1005,330,8.1,106,829,556
2020,4,20,17,0,12.5,-14.3,87,704,345,0.13,1006,331,7.5,87,704,345
2020,4,20,18,0,10.4,-14.200000000000001,56,445,134,0.13,1007,334,5.9,56,445,134
2020,4,20,19,0,8,-12.9,0,0,0,0.13,1009,338,4.2,0,0,0
2020,4,20,20,0,6.4,-11.9,0,0,0,0.13,1010,342,3.2,0,0,0
2020,4,20,21,0,5,-10.600000000000001,0,0,0,0.13,1010,342,2.4000000000000004,0,0,0
2020,4,20,22,0,4.1000000000000005,-9.700000000000001,0,0,0,0.13,1010,340,2,0,0,0
2020,4,20,23,0,3.6,-9.600000000000001,0,0,0,0.13,1010,338,2.1,0,0,0
2020,4,21,0,0,3.3000000000000003,-10.200000000000001,0,0,0,0.13,1010,338,2.6,0,0,0
2020,4,21,1,0,2.8000000000000003,-10.4,0,0,0,0.13,1010,338,2.6,0,0,0
2020,4,21,2,0,2.1,-10.600000000000001,0,0,0,0.13,1010,337,2.5,0,0,0
2020,4,21,3,0,1.3,-10.700000000000001,0,0,0,0.13,1011,336,2.3000000000000003,0,0,0
2020,4,21,4,0,0.5,-10.9,0,0,0,0.13,1011,334,2.2,0,0,0
2020,4,21,5,0,-0.1,-11,0,0,0,0.13,1012,330,2.1,0,0,0
2020,4,21,6,0,2.5,-11.600000000000001,33,293,60,0.13,1012,326,3.3000000000000003,33,293,60
2020,4,21,7,0,5.300000000000001,-13.700000000000001,74,645,259,0.13,1012,325,5.2,74,645,259
2020,4,21,8,0,7.300000000000001,-15,96,792,470,0.13,1011,326,6.2,96,792,470
2020,4,21,9,0,9,-15.9,109,883,668,0.13,1011,324,6.9,109,883,668
2020,4,21,10,0,10.600000000000001,-16.400000000000002,116,938,830,0.13,1010,320,7.1000000000000005,116,938,830
2020,4,21,11,0,11.9,-16.5,130,949,933,0.13,1010,317,7.300000000000001,130,949,933
2020,4,21,12,0,12.8,-16.400000000000002,126,970,982,0.13,1009,318,7.7,126,970,982
2020,4,21,13,0,13.3,-16.400000000000002,244,697,849,0.13,1008,321,8,121,973,966
2020,4,21,14,0,13.3,-16.400000000000002,123,942,880,0.13,1008,326,8.3,123,942,880
2020,4,21,15,0,12.9,-16.3,112,914,745,0.13,1008,329,8.200000000000001,112,914,745
2020,4,21,16,0,12.100000000000001,-16.3,97,855,564,0.13,1008,331,8,97,855,564
2020,4,21,17,0,10.700000000000001,-16.5,79,745,353,0.13,1009,333,7.4,79,745,353
2020,4,21,18,0,8.700000000000001,-16.2,50,514,141,0.13,1010,334,6,50,514,141
2020,4,21,19,0,6.4,-15,0,0,0,0.13,1011,336,4.6000000000000005,0,0,0
2020,4,21,20,0,5.2,-14.4,0,0,0,0.13,1012,337,4.2,0,0,0
2020,4,21,21,0,4.2,-14.100000000000001,0,0,0,0.13,1012,337,3.9000000000000004,0,0,0
2020,4,21,22,0,3.3000000000000003,-13.600000000000001,0,0,0,0.13,1013,335,3.5,0,0,0
2020,4,21,23,0,2.4000000000000004,-13.3,0,0,0,0.13,1013,330,3.2,0,0,0
2020,4,22,0,0,1.8,-13.3,0,0,0,0.13,1013,325,3.3000000000000003,0,0,0
2020,4,22,1,0,1.4000000000000001,-13.4,0,0,0,0.13,1013,322,3.5,0,0,0
2020,4,22,2,0,1.1,-13.600000000000001,0,0,0,0.13,1013,322,3.7,0,0,0
2020,4,22,3,0,0.9,-13.8,0,0,0,0.13,1012,323,3.8000000000000003,0,0,0
2020,4,22,4,0,0.5,-13.9,0,0,0,0.13,1012,325,3.9000000000000004,0,0,0
2020,4,22,5,0,0.30000000000000004,-13.700000000000001,0,0,0,0.13,1012,326,3.7,0,0,0
2020,4,22,6,0,3,-13.8,31,347,65,0.13,1012,326,4.6000000000000005,31,347,65
2020,4,22,7,0,6.300000000000001,-14.9,68,667,262,0.13,1012,330,5.5,68,667,262
2020,4,22,8,0,8.9,-15.700000000000001,90,812,476,0.13,1012,338,6.5,90,812,476
2020,4,22,9,0,10.8,-15.5,106,890,673,0.13,1012,340,6.800000000000001,106,890,673
2020,4,22,10,0,12.4,-15.100000000000001,115,926,823,0.13,1011,340,6.800000000000001,115,926,823
2020,4,22,11,0,13.700000000000001,-14.600000000000001,117,959,931,0.13,1010,339,6.800000000000001,117,959,931
2020,4,22,12,0,14.700000000000001,-14.200000000000001,117,973,978,0.13,1009,338,6.9,117,973,978
2020,4,22,13,0,15.3,-13.9,115,971,960,0.13,1009,337,7,115,971,960
2020,4,22,14,0,15.4,-13.700000000000001,114,947,877,0.13,1008,336,7.2,114,947,877
2020,4,22,15,0,15,-13.5,107,911,740,0.13,1008,336,7.4,107,911,740
2020,4,22,16,0,14,-13.100000000000001,96,845,558,0.13,1008,338,7.2,96,845,558
2020,4,22,17,0,12.700000000000001,-12.600000000000001,78,721,346,0.13,1009,338,6.6000000000000005,78,721,346
2020,4,22,18,0,10.5,-11.200000000000001,57,290,109,0.13,1010,336,4.9,50,494,139
2020,4,22,19,0,7.800000000000001,-9.600000000000001,0,0,0,0.13,1010,334,3.7,0,0,0
2020,4,22,20,0,7.2,-9.600000000000001,0,0,0,0.13,1011,335,4.1000000000000005,0,0,0
2020,4,22,21,0,6.4,-9.700000000000001,0,0,0,0.13,1012,334,4.2,0,0,0
2020,4,22,22,0,5.5,-9.700000000000001,0,0,0,0.13,1013,332,4,0,0,0
2020,4,22,23,0,4.5,-9.9,0,0,0,0.13,1013,329,3.7,0,0,0
2020,4,23,0,0,3.5,-9.9,0,0,0,0.13,1013,323,3.4000000000000004,0,0,0
2020,4,23,1,0,2.6,-10,0,0,0,0.13,1013,316,3.3000000000000003,0,0,0
2020,4,23,2,0,2.1,-10.3,0,0,0,0.13,1013,316,3.5,0,0,0
2020,4,23,3,0,1.6,-10.5,0,0,0,0.13,1013,318,3.5,0,0,0
2020,4,23,4,0,1.2000000000000002,-10.600000000000001,0,0,0,0.13,1013,319,3.5,0,0,0
2020,4,23,5,0,1,-10.600000000000001,0,0,0,0.13,1013,317,3.6,0,0,0
2020,4,23,6,0,3.3000000000000003,-10.700000000000001,32,364,69,0.13,1013,315,4.7,32,364,69
2020,4,23,7,0,7.1000000000000005,-10.700000000000001,64,699,270,0.13,1013,320,5,64,699,270
2020,4,23,8,0,11.3,-13.200000000000001,81,845,486,0.13,1013,341,5.800000000000001,81,845,486
2020,4,23,9,0,13.4,-13.9,93,922,684,0.13,1012,342,5.4,93,922,684
2020,4,23,10,0,15,-14,101,966,842,0.13,1012,337,5,101,966,842
2020,4,23,11,0,16.400000000000002,-13.700000000000001,107,989,949,0.13,1010,332,4.800000000000001,107,989,949
2020,4,23,12,0,17.7,-13.100000000000001,109,986,985,0.13,1009,329,4.800000000000001,109,986,985
2020,4,23,13,0,18.7,-12.5,111,978,965,0.13,1008,327,5,111,978,965
2020,4,23,14,0,19.200000000000003,-12,115,946,880,0.13,1007,326,5.300000000000001,115,946,880
2020,4,23,15,0,19.200000000000003,-11.9,107,912,743,0.13,1006,326,5.6000000000000005,107,912,743
2020,4,23,16,0,18.7,-12.100000000000001,95,849,562,0.13,1005,328,5.9,95,849,562
2020,4,23,17,0,17.5,-11.700000000000001,78,736,354,0.13,1005,330,5.5,78,736,354
2020,4,23,18,0,13.700000000000001,-8.4,50,510,144,0.13,1006,328,3.2,50,510,144
2020,4,23,19,0,9.9,-6.9,0,0,0,0.13,1006,321,2.2,0,0,0
2020,4,23,20,0,8.8,-7.1000000000000005,0,0,0,0.13,1007,313,2.2,0,0,0
2020,4,23,21,0,7.9,-7.4,0,0,0,0.13,1007,306,2.4000000000000004,0,0,0
2020,4,23,22,0,7.1000000000000005,-7.800000000000001,0,0,0,0.13,1006,301,2.7,0,0,0
2020,4,23,23,0,6.300000000000001,-8.200000000000001,0,0,0,0.13,1006,298,3,0,0,0
2020,4,24,0,0,5.7,-8.700000000000001,0,0,0,0.13,1005,299,3.8000000000000003,0,0,0
2020,4,24,1,0,4.9,-8.8,0,0,0,0.13,1004,300,4.3,0,0,0
2020,4,24,2,0,4.2,-8.8,0,0,0,0.13,1003,299,4.5,0,0,0
2020,4,24,3,0,3.3000000000000003,-8.6,0,0,0,0.13,1002,300,4.3,0,0,0
2020,4,24,4,0,2.7,-8.5,0,0,0,0.13,1001,301,4.3,0,0,0
2020,4,24,5,0,2.6,-8.4,0,0,0,0.13,1001,300,4.4,0,0,0
2020,4,24,6,0,5.300000000000001,-8.5,36,306,68,0.13,1000,298,5,36,306,68
2020,4,24,7,0,9.200000000000001,-8.8,74,623,260,0.13,999,295,5.2,74,623,260
2020,4,24,8,0,14.5,-9.1,92,788,472,0.13,998,294,6.4,92,788,472
2020,4,24,9,0,19.700000000000003,-10,102,878,667,0.13,997,295,6.9,102,878,667
2020,4,24,10,0,23.6,-10.200000000000001,109,920,818,0.13,996,301,7.300000000000001,109,920,818
2020,4,24,11,0,26,-9.200000000000001,118,939,920,0.13,995,300,7.2,118,939,920
2020,4,24,12,0,28.1,-8.1,119,951,966,0.13,993,302,7.4,119,951,966
2020,4,24,13,0,29.200000000000003,-7.1000000000000005,122,940,945,0.13,992,306,7.7,122,940,945
2020,4,24,14,0,29.6,-6.6000000000000005,130,897,857,0.13,991,308,7.7,130,897,857
2020,4,24,15,0,29.5,-6.5,123,853,721,0.13,990,308,7.5,123,853,721
2020,4,24,16,0,28.900000000000002,-6.7,111,786,546,0.13,989,308,7,111,786,546
2020,4,24,17,0,26.900000000000002,-4.800000000000001,93,654,340,0.13,989,308,5.300000000000001,93,654,340
2020,4,24,18,0,21.200000000000003,-1.2000000000000002,59,287,113,0.13,989,307,2.6,60,404,135
2020,4,24,19,0,17.3,-1,0,0,0,0.13,990,311,2.1,0,0,0
2020,4,24,20,0,16.2,-1,0,0,0,0.13,991,339,2.4000000000000004,0,0,0
2020,4,24,21,0,16,-1,0,0,0,0.13,993,8,4,0,0,0
2020,4,24,22,0,14.9,-1.4000000000000001,0,0,0,0.13,996,17,4.4,0,0,0
2020,4,24,23,0,12.700000000000001,-2.3000000000000003,0,0,0,0.13,997,14,3.6,0,0,0
2020,4,25,0,0,11.100000000000001,-3.5,0,0,0,0.13,998,9,3.4000000000000004,0,0,0
2020,4,25,1,0,10,-4.2,0,0,0,0.13,999,4,3.2,0,0,0
2020,4,25,2,0,9.4,-4.5,0,0,0,0.13,999,360,3.2,0,0,0
2020,4,25,3,0,8.3,-4.2,0,0,0,0.13,1001,351,2.5,0,0,0
2020,4,25,4,0,7.5,-4,0,0,0,0.13,1002,343,2.4000000000000004,0,0,0
2020,4,25,5,0,7,-3.9000000000000004,0,0,0,0.13,1003,339,2.5,0,0,0
2020,4,25,6,0,9,-3.9000000000000004,36,309,70,0.13,1004,337,3.9000000000000004,36,309,70
2020,4,25,7,0,11.8,-3.2,73,625,262,0.13,1005,354,5,73,625,262
2020,4,25,8,0,14.3,-2.8000000000000003,97,770,471,0.13,1005,11,5.2,97,770,471
2020,4,25,9,0,16.5,-3.3000000000000003,115,846,662,0.13,1006,16,4.5,115,846,662
2020,4,25,10,0,18.3,-4,128,887,814,0.13,1005,16,3.7,128,887,814
2020,4,25,11,0,19.700000000000003,-4.4,143,893,910,0.13,1005,15,3,143,893,910
